,Original JPG,Binary PNG,IoU,Recall
67,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 17.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 17.png,0.00017336030049118752,0.0038461538461538464
68,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 05.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 05.png,0.032342754999441406,0.7192546583850932
70,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 01.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 01.png,0.03287594511341361,0.6849474912485414
71,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 09.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 09.png,0.00023207240659085636,0.004733727810650888
72,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5 (3-23-2018 1-44-43 PM)/5 06.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/5.1/5 06.png,0.03244985275323665,0.6212765957446809
73,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 13.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 13.png,0.029809035863996275,0.6168674698795181
75,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 11.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 11.png,0.01820860341779611,0.412
76,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 02.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 02.png,0.028874933974998532,0.6684782608695652
77,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 10.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 10.png,0.0,0.0
78,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3 (3-23-2018 1-44-39 PM)/3 03.jpg,/home/tien/OpenCV/Skin/Data/SegmentedData/Hung/2/3.1/3 03.png,0.02868988391376451,0.7080491132332879
